target_server,coord,x,y,event_time,actor_server,actor_alliance,defender_alliance,level,text_color,destroyed_by,frame,timestamp_sec,raw_text
#511,b-14,649,149,2026-6-20 04:31:2,#523,WUG,2N7,1,red,enemy,range01_frame_000683.png,341.0,"#523[WUG]が#511[2N7]領有中のLv.1都市 #511(649,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-16,749,149,2026-6-6 04:19:0,#480,AAOA,,1,blue,ally,range01_frame_000371.png,184.5,"#480[AAOA]が#511領有中のLv.1都市 #511(749,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-4,149,249,2026-5-27 04:37:2,#523,5DU,,1,red,enemy,range01_frame_000020.png,9.0,"#523[5DU]が#511領有中のLv.1都市#511(149,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-6,249,249,2026-6-13 20:39:0,#523,WUG,2N7,2,red,enemy,range01_frame_000593.png,296.0,"#523[WUG]が#511[2N7]領有中のLv.2都市#511(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,c-8,349,249,2026-6-3 04:07:5,#523,WUG,JL0,2,red,enemy,range01_frame_000258.png,128.0,"#523[WUG]が#511[JL0]領有中のLv.2都市#511(349,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,c-10,449,249,2026-5-30 20:41:2,#523,flrE,2N7,2,red,enemy,range01_frame_000251.png,125.0,"#523[flrE]が#511[2N7]領有中のLv.2都市#511(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,c-12,549,249,2026-6-3 04:10:2,#523,WUG,JLO,2,red,enemy,range01_frame_000265.png,132.0,"#523[WUG]が#511[JLO]領有中のLv.2都市#511(549,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,c-14,649,249,2026-6-3 12:40:0,#480,AA0A,sbM,2,red,enemy,range01_frame_000328.png,163.5,"#480[AA0A]が#511[sbM]領有中のLv.2都市 #511(649,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,c-16,749,249,2026-5-30 12:23:3,#480,AAOA,sbM,2,red,enemy,range01_frame_000219.png,109.0,"#480[AAOA]が#511[sbM]領有中のLv.2都市 #511(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,c-18,849,249,2026-6-10 12:20:0,#480,AA0A,DaNG,1,red,enemy,range01_frame_000471.png,234.5,"#480[AA0A]が#511[DaNG]領有中のLv.1都市 #511(849,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-20,949,249,2026-6-10 00:01:5,#480,UbUU,,1,red,enemy,range01_frame_000422.png,210.5,"#480[UbUU]が#511領有中のLv.1都市 #511(949,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,d-4,149,349,2026-5-30 12:24:1,#523,5DU,,1,red,enemy,range01_frame_000219.png,109.0,"#523[5DU]が#511領有中のLv.1都市 #511(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,d-6,249,349,2026-6-6 09:03:0,#523,5DU,,2,red,enemy,range01_frame_000392.png,195.5,"#523[5DU]が#511 領有中のLv.2都市 #511(249,349)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,d-8,349,349,2026-5-30 12:07:08,#523,flrE,2N7,3,red,enemy,range01_frame_000191.png,95.0,"#523[flrE]が#511[2N7]領有中のLv.3都市 #511(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,d-10,449,349,2026-6-3 12:03:4,#503,Lghs,2N7,3,red,enemy,range01_frame_000293.png,146.0,"#503[Lghs]が#511[2N7]領有中のLv.3都市 #511(449,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,d-12,549,349,2026-6-3 12:05:2,#523,NBNH,2N7,3,red,enemy,range01_frame_000293.png,146.0,"#523[NBNH]が#511[2N7]領有中のLv.3都市 #511(549,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,d-14,649,349,2026-5-27 12:35:0,#480,WbWU,SVa,3,red,enemy,range01_frame_000093.png,46.0,"#480[WbWU]が#511[SVa]領有中のLv.3都市#511(649,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,d-16,749,349,2026-6-3 12:49:5,#480,AA0A,sbM,2,red,enemy,range01_frame_000342.png,170.5,"#480[AA0A]が#511[sbM]領有中のLv.2都市#511(749,349)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,d-18,849,349,2026-6-6 04:15:1,#480,WbW,sbM,1,red,enemy,range01_frame_000369.png,183.5,"#480[WbW]が#511[sbM]領有中のLv.1都市 #511(849,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,d-20,949,349,2026-6-10 20:05:1,#476,476K,DaNG,1,red,enemy,range01_frame_000508.png,253.5,"#476[476K]が#511[DaNG]領有中のLv.1都市 #511(949,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,e-4,149,449,2026-5-27 12:19:2,#523,EDFS,,1,red,enemy,range01_frame_000072.png,35.0,"#523[EDFS]が#511領有中のLv.1都市#511(149,449)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,e-6,249,449,2026-5-30 12:20:3,#523,5DU,2N7,2,red,enemy,range01_frame_000211.png,105.0,"#523[5DU]が#511[2N7]領有中のLv.2都市 #511(249,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,e-8,349,449,2026-5-27 20:20:1,#523,WUG,JLO,3,red,enemy,range01_frame_000135.png,67.0,"#523[WUG]が#511[JLO]領有中のLv.3都市 #511(349,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,e-12,549,449,2026-5-27 12:23:2,#480,BgNa,SVa,3,red,enemy,range01_frame_000076.png,37.0,"#480[BgNa]が#511[SVa]領有中のLv.3都市 #511(549,449)を攻撃し、陣営のために破壊宝箱×10を..."
#511,e-14,649,449,2026-5-27 12:23:2,#480,BgNa,SVa,3,red,enemy,range01_frame_000087.png,43.0,"#480[BgNa]が#511[SVa]領有中のLv.3都市 #511(649,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,e-16,749,449,2026-6-6 04:13:00,#480,WbU,sbM,2,red,enemy,range01_frame_000365.png,181.5,"#480[WbU]が#511[sbM]領有中のLv.2都市#511(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,e-18,849,449,2026-6-10 00:10:0,#480,WbW,SVa,1,red,enemy,range01_frame_000431.png,214.5,"#480[WbW]が#511[SVa]領有中のLv.1都市 #511(849,449)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,e-20,949,449,2026-6-10 20:02:5,#476,476K,DaNG,1,red,enemy,range01_frame_000496.png,247.5,"#476[476K]が#511[DaNG]領有中のLv.1都市 #511(949,449)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,f-6,249,549,2026-6-3 04:04:2,#523,flrE,JL0,2,red,enemy,range01_frame_000255.png,127.0,"#523[flrE]が#511[JL0]領有中のLv.2都市 #511(249,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,f-8,349,549,2026-5-30 20:04:5,#523,WUG,JLO,3,red,enemy,range01_frame_000237.png,118.0,"#523[WUG]が#511[JLO]領有中のLv.3都市#511(349,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,f-14,649,549,2026-6-3 12:06:33,#480,WbW,SVa,3,red,enemy,range01_frame_000306.png,152.5,"#480[WbW]が#511[SVa]領有中のLv.3都市 #511(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,f-16,749,549,2026-6-6 04:18:0,#480,WbWU,sbM,2,red,enemy,range01_frame_000371.png,184.5,"#480[WbWU]が#511[sbM]領有中のLv.2都市 #511(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,f-20,949,549,2026-6-13 12:30:00,#476,476M,SVa,1,red,enemy,range01_frame_000563.png,281.0,"#476[476M]が#511[SVa]領有中のLv.1都市#511(949,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,g-4,149,649,2026-6-10 04:19:4,#523,WUG,JL0,1,red,enemy,range01_frame_000443.png,220.5,"#523[WUG]が#511[JL0]領有中のLv.1都市#511(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,g-6,249,649,2026-5-27 20:25:5,#523,WUG,JLO,2,red,enemy,range01_frame_000135.png,67.0,"#523[WUG]が#511[JLO]領有中のLv.2都市 #511(249,649)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-8,349,649,2026-5-30 04:11:0,#523,WUG,JLO,3,red,enemy,range01_frame_000146.png,72.0,"#523[WUG]が#511[JLO]領有中のLv.3都市#511(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,g-10,449,649,2026-5-27 20:17:5,#480,WbW,DaNG,3,red,enemy,range01_frame_000135.png,67.0,"#480[WbW]が#511[DaNG]領有中のLv.3都市 #511(449,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,g-12,549,649,2026-5-30 12:42:5,#480,BgNa,DaNG,3,red,enemy,range01_frame_000225.png,112.0,"#480[BgNa]が#511[DaNG]領有中のLv.3都市 #511(549,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,g-14,649,649,2026-6-3 12:02:5,#480,BgNa,DaNG,3,red,enemy,range01_frame_000296.png,147.5,"#480[BgNa]が#511[DaNG]領有中のLv.3都市 #511(649,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,g-16,749,649,2026-6-6 04:13:0,#480,BgNa,SVa,2,red,enemy,range01_frame_000366.png,182.5,"#480[BgNa]が#511[SVa]領有中のLv.2都市 #511(749,649)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:06:1,#480,BgNa,,1,blue,ally,range01_frame_000045.png,22.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,g-20,949,649,2026-5-27 20:??:??,#480,CDf8,,1,red,enemy,range01_frame_000136.png,67.0,"#480[CDf8]が#511領有中のLv.1都市 #511(949,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-4,149,749,2026-6-20 20:05:1,#523,NBNH,JLO,1,red,enemy,range01_frame_000715.png,357.0,"#523[NBNH]が#511[JLO]領有中のLv.1都市 #511(149,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-6,249,749,2026-5-27 12:28:4,#523,flrE,,2,red,enemy,range01_frame_000087.png,43.0,"#523[flrE]が#511領有中のLv.2都市 #511(249,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-8,349,749,2026-6-3 04:02:3,#523,flrE,JLO,2,red,enemy,range01_frame_000253.png,126.0,"#523[flrE]が#511[JLO]領有中のLv.2都市#511(349,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-10,449,749,2026-5-27 12:33:2,#523,NBNH,DaNG,2,red,enemy,range01_frame_000087.png,43.0,"#523[NBNH]が#511[DaNG]領有中のLv.2都市 #511(449,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:02:3,#476,476X,DaNG,2,red,enemy,range01_frame_000032.png,15.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-14,649,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000045.png,22.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-16,749,749,2026-5-30 12:03:5,#476,476X,SVa,2,red,enemy,range01_frame_000165.png,82.0,"#476[476X]が#511[SVa]領有中のLv.2都市 #511(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-18,849,749,2026-6-10 12:40:5,#480,AA0A,SVa,1,red,enemy,range01_frame_000480.png,239.5,"#480[AA0A]が#511[SVa]領有中のLv.1都市 #511(849,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-20,949,749,2026-5-27 12:35:10,#476,476M,,1,red,enemy,range01_frame_000105.png,52.0,"#476[476M]が#511領有中のLv.1都市 #511(949,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-4,149,849,2026-5-27 15:32:5,#523,NBNH,,1,red,enemy,range01_frame_000106.png,52.0,"#523[NBNH]が#511領有中のLv.1都市 #511(149,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-6,249,849,2026-6-10 04:16:1,#523,flrE,JL2,1,red,enemy,range01_frame_000434.png,216.5,"#523[flrE]が#511[JL2]領有中のLv.1都市 #511(249,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-8,349,849,2026-6-10 04:19:4,#523,flrE,JL2,1,red,enemy,range01_frame_000442.png,220.5,"#523[flrE]が#511[JL2]領有中のLv.1都市#511(349,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-10,449,849,2026-6-3 12:12:1,#523,NBNH,DaNG,1,red,enemy,range01_frame_000308.png,153.5,"#523[NBNH]が#511[DaNG]領有中のLv.1都市 #511(449,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-12,549,849,2026-6-3 20:01:5,#503,TIKW,DaNG,1,red,enemy,range01_frame_000351.png,174.5,"#503[TIKW]が#511[DaNG]領有中のLv.1都市 #511(549,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-14,649,849,2026-5-30 13:03:4,#480,CDf8,,1,red,enemy,range01_frame_000239.png,119.0,"#480[CDf8]が#511領有中のLv.1都市#511(649,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-16,749,849,2026-6-3 20:09:55,#480,CDf8,,1,red,enemy,range01_frame_000362.png,180.5,"#480[CDf8]が#511領有中のLv.1都市 #511(749,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-18,849,849,2026-6-6 04:18:0,#480,AA0A,SVa,1,red,enemy,range01_frame_000377.png,187.5,"#480[AA0A]が#511[SVa]領有中のLv.1都市 #511(849,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-20,949,849,2026-5-27 00:02:18,#480,CDf8,,1,red,enemy,range01_frame_000009.png,4.0,"#480[CDf8]が#511領有中のLv.1都市#511(949,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,j-4,149,949,2026-6-3 04:15:2,#476,ALj,JL2,1,red,enemy,range01_frame_000263.png,131.0,"#476[ALj]が#511[JL2]領有中のLv.1都市#511(149,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,j-6,249,949,2026-6-3 04:04:2,#523,EDFS,JL2,1,red,enemy,range01_frame_000255.png,127.0,"#523[EDFS]が#511[JL2]領有中のLv.1都市 #511(249,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,j-8,349,949,2026-6-3 04:35:2,#476,ALj,JL2,1,red,enemy,range01_frame_000277.png,138.0,"#476[ALj]が#511[JL2]領有中のLv.1都市 #511(349,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,j-10,449,949,2026-6-20 12:44:2,#480,CDf8,2N7,1,red,enemy,range01_frame_000704.png,351.0,"#480[CDf8]が#511[2N7]領有中のLv.1都市 #511(449,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,j-12,549,949,2026-5-27 15:32:5,#476,476M,,1,red,enemy,range01_frame_000105.png,52.0,"#476[476M]が#511領有中のLv.1都市 #511(549,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,j-14,649,949,2026-6-17 12:07:3,#480,CDf8,DaNG,1,red,enemy,range01_frame_000634.png,316.0,"#480[CDf8]が#511[DaNG]領有中のLv.1都市 #511(649,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,j-16,749,949,2026-5-27 12:56:20,#480,AA0A,,1,red,enemy,range01_frame_000107.png,53.0,"#480[AA0A]が#511領有中のLv.1都市 #511(749,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,j-18,849,949,2026-5-27 12:25:1,#480,AA0A,,1,red,enemy,range01_frame_000087.png,43.0,"#480[AA0A]が#511領有中のLv.1都市 #511(849,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,j-20,949,949,2026-5-27 00:02:18,#480,CDf8,,1,red,enemy,range01_frame_000003.png,1.0,"#480[CDf8]が#511領有中のLv.1都市#511(949,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,a-4,149,49,2026-6-13 12:29:2,#511,2N7,EDFS,1,blue,ally,range01_frame_000561.png,280.0,"#511[2N7]が#523[EDFS]領有中のLv.1都市#523(149,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,a-6,249,49,2026-6-17 00:00:50,#511,2N7,,1,blue,ally,range01_frame_000603.png,301.0,"#511[2N7]が#523領有中のLv.1都市#523(249,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,a-8,349,49,2026-6-20 20:02:3,#511,2N7,K4TR,1,blue,ally,range01_frame_000712.png,355.0,"#511[2N7]が#523[K4TR]領有中のLv.1都市 #523(349,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,a-14,649,49,2026-6-17 20:05:5,#511,JLO,EDFS,1,blue,ally,range01_frame_000649.png,324.0,"#511[JLO]が#523[EDFS]領有中のLv.1都市 #523(649,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,b-2,49,149,2026-6-20 20:16:0,#440,GoDs,EDFS,1,blue,ally,range01_frame_000721.png,360.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市#523(49,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,b-4,149,149,2026-6-13 12:31:4,#511,2N7,EDFS,1,blue,ally,range01_frame_000569.png,284.0,"#511[2N7]が#523[EDFS]領有中のLv.1都市 #523(149,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,b-6,249,149,2026-6-17 12:02:01,#511,2N7,K4TR,1,blue,ally,range01_frame_000631.png,315.0,"#511[2N7]が#523[K4TR]領有中のLv.1都市 #523(249,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,b-8,349,149,2026-6-20 20:02:3,#511,2N7,K4TR,1,blue,ally,range01_frame_000712.png,355.0,"#511[2N7]が#523[K4TR]領有中のLv.1都市 #523(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,b-16,749,149,2026-6-17 20:05:5,#511,JLO,5DU,1,blue,ally,range01_frame_000651.png,325.0,"#511[JLO]が#523[5DU]領有中のLv.1都市 #523(749,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-2,49,249,2026-6-13 04:17:1,#440,TrX,,1,blue,ally,range01_frame_000522.png,260.0,"#440[TrX]が#523領有中のLv.1都市 #523(49,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-4,149,249,2026-6-17 20:04:4,#440,GoDs,EDFS,1,blue,ally,range01_frame_000649.png,324.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市 #523(149,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-6,249,249,2026-6-10 12:05:4,#511,2N7,EDFS,2,blue,ally,range01_frame_000446.png,222.5,"#511[2N7]が#523[EDFS]領有中のLv.2都市 #523(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,c-8,349,249,2026-6-10 04:09:5,#534,JDX,K4TR,2,blue,ally,range01_frame_000434.png,216.5,"#534[JDX]が#523[K4TR]領有中のLv.2都市 #523(349,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,c-10,449,249,2026-6-10 04:28:2,#511,2N7,K4TR,2,blue,ally,range01_frame_000446.png,222.5,"#511[2N7]が#523[K4TR]領有中のLv.2都市 #523(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,c-12,549,249,2026-6-6 04:28:4,#511,2N7,K4TR,2,blue,ally,range01_frame_000376.png,187.5,"#511[2N7]が#523[K4TR]領有中のLv.2都市 #523(549,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,c-14,649,249,2026-6-20 12:10:11,#440,BAJ,5DU,2,blue,ally,range01_frame_000691.png,345.0,"#440[BAJ]が#523[5DU]領有中のLv.2都市#523(649,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,c-16,749,249,2026-6-10 12:05:4,#440,GoDs,5DU,2,blue,ally,range01_frame_000456.png,227.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-2,49,349,2026-6-13 04:04:4,#440,TrX,,1,blue,ally,range01_frame_000523.png,261.0,"#440[TrX]が#523領有中のLv.1都市#523(49,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,d-4,149,349,2026-6-13 20:41:0,#440,GoDs,EDFS,1,blue,ally,range01_frame_000593.png,296.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市#523(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,d-6,249,349,2026-6-13 12:39:5,#509,SsQ,EDFS,2,blue,ally,range01_frame_000575.png,287.0,"#509[SsQ]が#523[EDFS]領有中のLv.2都市 #523(249,349)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-8,349,349,2026-6-10 04:09:58,#509,SsQ,K4TR,3,blue,ally,range01_frame_000433.png,215.5,"#509[SsQ]が#523[K4TR]領有中のLv.3都市 #523(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,d-10,449,349,2026-6-6 04:36:3,#509,SsQ,K4TR,3,blue,ally,range01_frame_000379.png,188.5,"#509[SsQ]が#523[K4TR]領有中のLv.3都市 #523(449,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,d-12,549,349,2026-6-6 04:32:1,#511,2N7,5DU,3,blue,ally,range01_frame_000378.png,188.5,"#511[2N7]が#523[5DU]領有中のLv.3都市 #523(549,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,d-14,649,349,2026-6-6 04:39:2,#509,SsQ,5DU,3,blue,ally,range01_frame_000382.png,190.5,"#509[SsQ]が#523[5DU]領有中のLv.3都市 #523(649,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,d-16,749,349,2026-6-10 12:14:1,#440,GoDs,5DU,2,blue,ally,range01_frame_000458.png,228.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,349)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-2,49,449,2026-6-13,#509,MOn,,1,blue,ally,range01_frame_000525.png,262.0,"#509[MOn]が#523領有中のLv.1都市#523(49,449)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,e-4,149,449,2026-6-13 12:20:1,#509,MOn,EDFS,1,blue,ally,range01_frame_000552.png,275.0,"#509[MOn]が#523[EDFS]領有中のLv.1都市 #523(149,449)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,e-6,249,449,2026-6-10 12:27:0,#534,JDX,u3o,2,blue,ally,range01_frame_000480.png,239.5,"#534[JDX]が#523[u3o]領有中のLv.2都市 #523(249,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-8,349,449,2026-6-10 12:18:1,#509,SsQ,EDFS,3,blue,ally,range01_frame_000468.png,233.5,"#509[SsQ]が#523[EDFS]領有中のLv.3都市 #523(349,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,e-14,649,449,2026-6-10 12:05:4,#440,BAJ,NBNH,3,blue,ally,range01_frame_000447.png,222.5,"#440[BAJ]が#523[NBNH]領有中のLv.3都市 #523(649,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,e-16,749,449,2026-6-10 12:06:5,#440,BAJ,NBNH,2,blue,ally,range01_frame_000456.png,227.5,"#440[BAJ]が#523[NBNH]領有中のLv.2都市 #523(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-18,849,449,2026-6-20 20:21:3,#509,FHX,NBNH,1,blue,ally,range01_frame_000727.png,363.0,"#509[FHX]が#523[NBNH]領有中のLv.1都市 #523(849,449)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,f-2,49,549,2026-6-20 12:20:3,#534,KTVS,5DU,1,blue,ally,range01_frame_000695.png,347.0,"#534[KTVS]が#523[5DU]領有中のLv.1都市 #523(49,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,f-4,149,549,2026-6-13 04:03:0,#534,KTVS,u3o,1,blue,ally,range01_frame_000515.png,256.5,"#534[KTVS]が#523[u3o]領有中のLv.1都市#523(149,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,f-6,249,549,2026-6-13 04:01:50,#534,JDX,u3o,2,blue,ally,range01_frame_000513.png,255.5,"#534[JDX]が#523[u3o]領有中のLv.2都市 #523(249,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,f-8,349,549,2026-6-13 04:28:4,#509,SsQ,u3o,3,blue,ally,range01_frame_000531.png,265.0,"#509[SsQ]が#523[u3o]領有中のLv.3都市 #523(349,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,f-12,549,549,unknown,#509,FHX,NBNH,3,blue,ally,range01_frame_000443.png,220.5,"#509[FHX]が#523[NBNH]領有中のLv.3都市#523(549,549)を攻撃し、陣営のために破壊宝箱×10を…"
#523,f-14,649,549,2026-6-10 04:??:??,#509,FHX,NBNH,3,blue,ally,range01_frame_000444.png,221.5,"#509[FHX]が#523[NBNH]領有中のLv.3都市 #523(649,549)を攻撃し、陣営のために破壊宝箱×10を..."
#523,f-16,749,549,2026-6-13 12:01:2,#509,FHX,UUG,2,blue,ally,range01_frame_000532.png,265.0,"#509[FHX]が#523[UUG]領有中のLv.2都市 #523(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,f-18,849,549,2026-6-3 04:24:0,#509,FHX,NBNH,1,blue,ally,range01_frame_000277.png,138.0,"#509[FHX]が#523[NBNH]領有中のLv.1都市 #523(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,g-2,49,649,2026-6-17 04:14:44,#534,JDX,u3o,1,blue,ally,range01_frame_000620.png,309.0,"#534[JDX]が#523[u3o]領有中のLv.1都市#523(49,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,g-4,149,649,2026-6-20 12:20:30,#534,KTVS,5DU,1,blue,ally,range01_frame_000697.png,348.0,"#534[KTVS]が#523[5DU]領有中のLv.1都市 #523(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,g-6,249,649,2026-6-13 00:49:20,#534,KTVS,u3o,2,blue,ally,range01_frame_000516.png,257.5,"#534[KTVS]が#523[u3o]領有中のLv.2都市 #523(249,649)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,g-8,349,649,2026-6-17 04:48:5,#509,SsQ,,3,blue,ally,range01_frame_000627.png,313.0,"#509[SsQ]が#523領有中のLv.3都市 #523(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,g-10,449,649,2026-6-20 20:0,#509,FHX,flrE,3,blue,ally,range01_frame_000714.png,356.0,"#509[FHX]が#523[flrE]領有中のLv.3都市 #523(449,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
