target_server,coord,x,y,event_time,actor_server,actor_alliance,defender_alliance,level,text_color,destroyed_by,frame,timestamp_sec,raw_text
#523,c-8,349,249,2026-6-10 04:09:5,#534,JDX,K4TR,2,blue,ally,range01_frame_000434.png,216.5,"#534[JDX]が#523[K4TR]領有中のLv.2都市 #523(349,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-8,349,349,2026-6-10 04:10:4,#509,SsQ,K4TR,3,blue,ally,range01_frame_000434.png,216.5,"#509[SsQ]が#523[K4TR]領有中のLv.3都市 #523(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,i-6,249,849,2026-6-10 04:16:1,#523,flrE,JL2,1,red,enemy,range01_frame_000434.png,216.5,"#523[flrE]が#511[JL2]領有中のLv.1都市 #511(249,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,g-2,49,649,2026-6-10 04:09:58,#534,KTVS,TtKk,1,unknown,unknown,range01_frame_000436.png,217.5,"#534[KTVS]が#480[TtKk]領有中のLv.1都市 #480(49,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-8,349,249,2026-6-10 04:09:58,#534,JDX,K4TR,2,unknown,unknown,range01_frame_000436.png,217.5,"#534[JDX]が#523[K4TR]領有中のLv.2都市 #523(349,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-8,349,349,2026-6-10 04:10:4,#509,SsQ,K4TR,3,unknown,unknown,range01_frame_000436.png,217.5,"#509[SsQ]が#523[K4TR]領有中のLv.3都市 #523(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,i-6,249,849,2026-6-10 04:16:1,#523,flrE,JL2,1,red,enemy,range01_frame_000436.png,217.5,"#523[flrE]が#511[JL2]領有中のLv.1都市 #511(249,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,g-2,49,649,2026-6-10 04:09:58,#534,KTVS,TtKk,1,unknown,unknown,range01_frame_000437.png,217.5,"#534[KTVS]が#480[TtKk]領有中のLv.1都市 #480(49,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-8,349,249,2026-6-10 04:09:58,#534,JDX,K4TR,2,unknown,unknown,range01_frame_000437.png,217.5,"#534[JDX]が#523[K4TR]領有中のLv.2都市 #523(349,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-8,349,349,2026-6-10 04:10:4,#509,SsQ,K4TR,3,unknown,unknown,range01_frame_000437.png,217.5,"#509[SsQ]が#523[K4TR]領有中のLv.3都市 #523(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,i-6,249,849,2026-6-10 04:16:1,#523,flrE,JL2,1,red,enemy,range01_frame_000437.png,217.5,"#523[flrE]が#511[JL2]領有中のLv.1都市 #511(249,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-8,349,249,2026-6-10 04:09:58,#534,JDX,K4TR,2,unknown,unknown,range01_frame_000438.png,218.5,"#534[JDX]が#523[K4TR]領有中のLv.2都市 #523(349,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-8,349,349,2026-6-10 04:10:44,#509,SsQ,K4TR,3,unknown,unknown,range01_frame_000438.png,218.5,"#509[SsQ]が#523[K4TR]領有中のLv.3都市 #523(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#511,i-6,249,849,2026-6-10 04:16:10,#523,fIrE,JL2,1,red,enemy,range01_frame_000438.png,218.5,"#523[fIrE]が#511[JL2]領有中のLv.1都市 #511(249,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-8,349,849,2026-6-10 04:19:40,#523,fIrE,JL2,1,red,enemy,range01_frame_000438.png,218.5,"#523[fIrE]が#511[JL2]領有中のLv.1都市 #511(349,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,g-4,149,649,2026-6-10 04:25:30,#523,WUG,JL0,1,red,enemy,range01_frame_000439.png,218.5,"#523[WUG]が#511[JL0]領有中のLv.1都市 #511(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-12,549,149,2026-6-10 04:28:20,#523,WUG,sbM,1,red,enemy,range01_frame_000439.png,218.5,"#523[WUG]が#511[sbM]領有中のLv.1都市 #511(549,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-6,249,849,2026-6-10 04:16:13,#523,flrE,JL2,1,red,enemy,range01_frame_000440.png,219.5,"#523[flrE]が#511[JL2]領有中のLv.1都市#511(249,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-8,349,849,2026-6-10 04:19:41,#523,flrE,JL2,1,red,enemy,range01_frame_000440.png,219.5,"#523[flrE]が#511[JL2]領有中のLv.1都市#511(349,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,g-4,149,649,2026-6-10 04:25:30,#523,WUG,JL0,1,red,enemy,range01_frame_000440.png,219.5,"#523[WUG]が#511[JL0]領有中のLv.1都市#511(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-12,549,149,2026-6-10 04:28:20,#523,WUG,sbM,1,red,enemy,range01_frame_000440.png,219.5,"#523[WUG]が#511[sbM]領有中のLv.1都市#511(549,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-10,449,249,2026-6-10 04:30:33,#511,2N7,K4TR,2,blue,ally,range01_frame_000440.png,219.5,"#511[2N7]が#523[K4TR]領有中のLv.2都市#523(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,i-8,349,849,2026-6-10 04:19:41,#523,flrE,JL2,1,red,enemy,range01_frame_000441.png,219.5,"#523[flrE]が#511[JL2]領有中のLv.1都市#511(349,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,g-4,149,649,2026-6-10 04:25:30,#523,WUG,JL0,1,red,enemy,range01_frame_000441.png,219.5,"#523[WUG]が#511[JL0]領有中のLv.1都市#511(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-12,549,149,2026-6-10 04:28:20,#523,WUG,sbM,1,red,enemy,range01_frame_000441.png,219.5,"#523[WUG]が#511[sbM]領有中のLv.1都市#511(549,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-10,449,249,2026-6-10 04:30:33,#511,2N7,K4TR,2,blue,ally,range01_frame_000441.png,219.5,"#511[2N7]が#523[K4TR]領有中のLv.2都市#523(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,g-4,149,649,2026-6-10 04:40:??,#534,89M,TkTk,1,blue,ally,range01_frame_000441.png,219.5,"#534[89M]が#480[TkTk]領有中のLv.1都市#480(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,i-8,349,849,2026-6-10 04:19:4,#523,flrE,JL2,1,red,enemy,range01_frame_000442.png,220.5,"#523[flrE]が#511[JL2]領有中のLv.1都市#511(349,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,g-4,149,649,2026-6-10 04:25:3,#523,WUG,JL0,1,red,enemy,range01_frame_000442.png,220.5,"#523[WUG]が#511[JL0]領有中のLv.1都市#511(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-12,549,149,2026-6-10 04:28:2,#523,WUG,sbM,1,red,enemy,range01_frame_000442.png,220.5,"#523[WUG]が#511[sbM]領有中のLv.1都市#511(549,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-10,449,249,2026-6-10 04:30:3,#511,2N7,K4TR,2,blue,ally,range01_frame_000442.png,220.5,"#511[2N7]が#523[K4TR]領有中のLv.2都市#523(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,g-4,149,649,2026-6-10 04:40:4,#534,89M,TkTk,1,blue,ally,range01_frame_000442.png,220.5,"#534[89M]が#480[TkTk]領有中のLv.1都市#480(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,g-4,149,649,2026-6-10 04:19:4,#523,WUG,JL0,1,red,enemy,range01_frame_000443.png,220.5,"#523[WUG]が#511[JL0]領有中のLv.1都市#511(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-12,549,149,2026-6-10 04:25:3,#523,WUG,sbM,1,red,enemy,range01_frame_000443.png,220.5,"#523[WUG]が#511[sbM]領有中のLv.1都市#511(549,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-10,449,249,2026-6-10 04:30:3,#511,2N7,K4TR,2,blue,ally,range01_frame_000443.png,220.5,"#511[2N7]が#523[K4TR]領有中のLv.2都市#523(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,g-4,149,649,2026-6-10 04:40:4,#534,89M,TkTk,1,blue,ally,range01_frame_000443.png,220.5,"#534[89M]が#480[TkTk]領有中のLv.1都市#480(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,f-12,549,549,unknown,#509,FHX,NBNH,3,blue,ally,range01_frame_000443.png,220.5,"#509[FHX]が#523[NBNH]領有中のLv.3都市#523(549,549)を攻撃し、陣営のために破壊宝箱×10を…"
#511,g-4,149,649,2026-6-10 04:25:30,#523,WUG,JLO,1,red,enemy,range01_frame_000444.png,221.5,"#523[WUG]が#511[JLO]領有中のLv.1都市 #511(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-12,549,149,2026-6-10 04:28:2,#523,WUG,sbM,1,red,enemy,range01_frame_000444.png,221.5,"#523[WUG]が#511[sbM]領有中のLv.1都市 #511(549,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-10,449,249,2026-6-10 04:30:3,#511,2NV,K4TR,2,blue,ally,range01_frame_000444.png,221.5,"#511[2NV]が#523[K4TR]領有中のLv.2都市 #523(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,g-4,149,649,2026-6-10 04:40:4,#534,89M,TkTk,1,blue,ally,range01_frame_000444.png,221.5,"#534[89M]が#480[TkTk]領有中のLv.1都市 #480(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,f-14,649,549,2026-6-10 04:??:??,#509,FHX,NBNH,3,blue,ally,range01_frame_000444.png,221.5,"#509[FHX]が#523[NBNH]領有中のLv.3都市 #523(649,549)を攻撃し、陣営のために破壊宝箱×10を..."
#511,g-4,149,649,2026-6-10 04:25:30,#523,WUG,JLO,1,red,enemy,range01_frame_000445.png,221.5,"#523[WUG]が#511[JLO]領有中のLv.1都市 #511(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-12,549,149,2026-6-10 04:28:2,#523,WUG,sbM,1,red,enemy,range01_frame_000445.png,221.5,"#523[WUG]が#511[sbM]領有中のLv.1都市 #511(549,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-10,449,249,2026-6-10 04:30:3,#511,2NV,K4TR,2,blue,ally,range01_frame_000445.png,221.5,"#511[2NV]が#523[K4TR]領有中のLv.2都市 #523(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,g-4,149,649,2026-6-10 04:40:4,#534,89M,TkTk,1,blue,ally,range01_frame_000445.png,221.5,"#534[89M]が#480[TkTk]領有中のLv.1都市 #480(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,f-14,649,549,2026-6-10 04:??:??,#509,FHX,NBNH,3,blue,ally,range01_frame_000445.png,221.5,"#509[FHX]が#523[NBNH]領有中のLv.3都市 #523(649,549)を攻撃し、陣営のために破壊宝箱×10を..."
#511,b-12,549,149,2026-6-10 04:25:30,#523,WUG,sbM,1,red,enemy,range01_frame_000446.png,222.5,"#523[WUG]が#511[sbM]領有中のLv.1都市 #511(549,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,c-10,449,249,2026-6-10 04:28:2,#511,2N7,K4TR,2,blue,ally,range01_frame_000446.png,222.5,"#511[2N7]が#523[K4TR]領有中のLv.2都市 #523(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,g-4,149,649,2026-6-10 04:40:4,#534,89M,TkTk,1,blue,ally,range01_frame_000446.png,222.5,"#534[89M]が#480[TkTk]領有中のLv.1都市 #480(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,f-14,649,549,2026-6-10 12:03:4,#509,FHX,NBNH,3,blue,ally,range01_frame_000446.png,222.5,"#509[FHX]が#523[NBNH]領有中のLv.3都市 #523(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-6,249,249,2026-6-10 12:05:4,#511,2N7,EDFS,2,blue,ally,range01_frame_000446.png,222.5,"#511[2N7]が#523[EDFS]領有中のLv.2都市 #523(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,c-10,449,249,2026-6-10 04:30:3,#511,2N7,K4TR,2,blue,ally,range01_frame_000447.png,222.5,"#511[2N7]が#523[K4TR]領有中のLv.2都市 #523(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,g-4,149,649,2026-6-10 04:40:4,#534,89M,TkTk,1,blue,ally,range01_frame_000447.png,222.5,"#534[89M]が#480[TkTk]領有中のLv.1都市 #480(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,f-14,649,549,2026-6-10 12:03:4,#509,FHX,NBNH,3,blue,ally,range01_frame_000447.png,222.5,"#509[FHX]が#523[NBNH]領有中のLv.3都市 #523(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-6,249,249,2026-6-10 12:05:4,#511,2N7,EDFS,2,blue,ally,range01_frame_000447.png,222.5,"#511[2N7]が#523[EDFS]領有中のLv.2都市 #523(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-14,649,449,2026-6-10 12:05:4,#440,BAJ,NBNH,3,blue,ally,range01_frame_000447.png,222.5,"#440[BAJ]が#523[NBNH]領有中のLv.3都市 #523(649,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,f-14,649,549,2026-6-10 12:03:48,#509,FHX,NBNH,3,blue,ally,range01_frame_000448.png,223.5,"#509[FHX]が#523[NBNH]領有中のLv.3都市 #523(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-6,249,249,2026-6-10 12:05:4,#511,2N7,EDFS,2,blue,ally,range01_frame_000448.png,223.5,"#511[2N7]が#523[EDFS]領有中のLv.2都市 #523(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-14,649,449,2026-6-10 12:05:4,#440,BAJ,NBNH,3,blue,ally,range01_frame_000448.png,223.5,"#440[BAJ]が#523[NBNH]領有中のLv.3都市 #523(649,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-16,749,249,2026-6-10 12:06:50,#440,GoDs,5DU,2,blue,ally,range01_frame_000448.png,223.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-16,749,449,2026-6-10 12:08:2,#440,BAJ,NBNH,2,blue,ally,range01_frame_000448.png,223.5,"#440[BAJ]が#523[NBNH]領有中のLv.2都市 #523(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,,676,241,,#476,476A,e-61,2,red,enemy,range01_frame_000448.png,223.5,"#476[476A]が#440[e-61]領有中のLv.2都市 #440(676,241)…"
#523,e-14,649,449,2026-6-10 12:05:40,#440,BAJ,NBNH,3,blue,ally,range01_frame_000450.png,224.5,"#440[BAJ]が#523[NBNH]領有中のLv.3都市 #523(649,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-16,749,249,2026-6-10 12:06:50,#440,GoDs,5DU,2,blue,ally,range01_frame_000450.png,224.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-16,749,449,2026-6-10 12:08:20,#440,BAJ,NBNH,2,blue,ally,range01_frame_000450.png,224.5,"#440[BAJ]が#523[NBNH]領有中のLv.2都市 #523(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:08:20,#476,476A,GcC,3,red,enemy,range01_frame_000450.png,224.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,e-14,649,449,2026-6-10 12:05:40,#440,BAJ,NBNH,3,blue,ally,range01_frame_000451.png,224.5,"#440[BAJ]が#523[NBNH]領有中のLv.3都市 #523(649,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-16,749,249,2026-6-10 12:06:50,#440,GoDs,5DU,2,blue,ally,range01_frame_000451.png,224.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-16,749,449,2026-6-10 12:08:20,#440,BAJ,NBNH,2,blue,ally,range01_frame_000451.png,224.5,"#440[BAJ]が#523[NBNH]領有中のLv.2都市 #523(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:08:20,#476,476A,GcC,3,red,enemy,range01_frame_000451.png,224.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-6,249,249,2026-6-10 12:05:4,#511,2N7,EDFS,2,blue,ally,range01_frame_000452.png,225.5,"#511[2N7]が#523[EDFS]領有中のLv.2都市 #523(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-14,649,449,2026-6-10 12:05:4,#440,BAJ,NBNH,3,blue,ally,range01_frame_000452.png,225.5,"#440[BAJ]が#523[NBNH]領有中のLv.3都市 #523(649,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-16,749,249,2026-6-10 12:06:5,#440,GoDs,5DU,2,blue,ally,range01_frame_000452.png,225.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-16,749,449,2026-6-10 12:08:2,#440,BAJ,NBNH,2,blue,ally,range01_frame_000452.png,225.5,"#440[BAJ]が#523[NBNH]領有中のLv.2都市 #523(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:08:2,#476,476A,GcC,3,red,enemy,range01_frame_000452.png,225.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-6,249,249,2026-6-10 12:05:4,#511,2N7,EDFS,2,blue,ally,range01_frame_000453.png,225.5,"#511[2N7]が#523[EDFS]領有中のLv.2都市 #523(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-14,649,449,2026-6-10 12:05:4,#440,BAJ,NBNH,3,blue,ally,range01_frame_000453.png,225.5,"#440[BAJ]が#523[NBNH]領有中のLv.3都市 #523(649,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-16,749,249,2026-6-10 12:06:5,#440,GoDs,5DU,2,blue,ally,range01_frame_000453.png,225.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-16,749,449,2026-6-10 12:08:2,#440,BAJ,NBNH,2,blue,ally,range01_frame_000453.png,225.5,"#440[BAJ]が#523[NBNH]領有中のLv.2都市 #523(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:08:2,#476,476A,GcC,3,red,enemy,range01_frame_000453.png,225.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-6,249,249,2026-6-10 12:05:4,#511,2N7,EDFS,2,blue,ally,range01_frame_000454.png,226.5,"#511[2N7]が#523[EDFS]領有中のLv.2都市 #523(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-14,649,449,2026-6-10 12:05:4,#440,BAJ,NBNH,3,blue,ally,range01_frame_000454.png,226.5,"#440[BAJ]が#523[NBNH]領有中のLv.3都市 #523(649,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-16,749,249,2026-6-10 12:06:5,#440,GoDs,5DU,2,blue,ally,range01_frame_000454.png,226.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-16,749,449,2026-6-10 12:08:2,#440,BAJ,NBNH,2,blue,ally,range01_frame_000454.png,226.5,"#440[BAJ]が#523[NBNH]領有中のLv.2都市 #523(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:11:5,#476,476A,GcC,3,red,enemy,range01_frame_000454.png,226.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#509,f-14,649,549,2026-6-10 12:13:0,#503,GX99,FHX,3,red,enemy,range01_frame_000454.png,226.5,"#503[GX99]が#509[FHX]領有中のLv.3都市 #509(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,c-16,749,249,2026-6-10 12:05:4,#440,GoDs,5DU,2,blue,ally,range01_frame_000456.png,227.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,e-16,749,449,2026-6-10 12:06:5,#440,BAJ,NBNH,2,blue,ally,range01_frame_000456.png,227.5,"#440[BAJ]が#523[NBNH]領有中のLv.2都市 #523(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:11:5,#476,476A,GcC,3,red,enemy,range01_frame_000456.png,227.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#509,f-14,649,549,2026-6-10 12:13:0,#503,GX99,FHX,3,red,enemy,range01_frame_000456.png,227.5,"#503[GX99]が#509[FHX]領有中のLv.3都市 #509(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,e-8,349,449,2026-6-10 12:13:1,#476,476B,BAJ,3,red,enemy,range01_frame_000456.png,227.5,"#476[476B]が#440[BAJ]領有中のLv.3都市 #440(349,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,e-16,749,449,2026-6-10 12:06:5,#440,BAJ,NBNH,2,blue,ally,range01_frame_000457.png,227.5,"#440[BAJ]が#523[NBNH]領有中のLv.2都市 #523(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:11:5,#476,476A,GcC,3,red,enemy,range01_frame_000457.png,227.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#509,f-14,649,549,2026-6-10 12:13:0,#503,GX99,FHX,3,red,enemy,range01_frame_000457.png,227.5,"#503[GX99]が#509[FHX]領有中のLv.3都市 #509(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,e-8,349,449,2026-6-10 12:13:1,#476,476B,BAJ,3,red,enemy,range01_frame_000457.png,227.5,"#476[476B]が#440[BAJ]領有中のLv.3都市 #440(349,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:11:54,#476,476A,GcC,3,red,enemy,range01_frame_000458.png,228.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#509,f-14,649,549,2026-6-10 12:13:00,#503,GX99,FHX,3,red,enemy,range01_frame_000458.png,228.5,"#503[GX99]が#509[FHX]領有中のLv.3都市 #509(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,e-8,349,449,2026-6-10 12:13:1,#476,476B,BAJ,3,red,enemy,range01_frame_000458.png,228.5,"#476[476B]が#440[BAJ]領有中のLv.3都市 #440(349,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,d-16,749,349,2026-6-10 12:14:1,#440,GoDs,5DU,2,blue,ally,range01_frame_000458.png,228.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,349)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:11:54,#476,476A,GcC,3,red,enemy,range01_frame_000459.png,228.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#509,f-14,649,549,2026-6-10 12:13:00,#503,GX99,FHX,3,red,enemy,range01_frame_000459.png,228.5,"#503[GX99]が#509[FHX]領有中のLv.3都市 #509(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,e-8,349,449,2026-6-10 12:13:1,#476,476B,BAJ,3,red,enemy,range01_frame_000459.png,228.5,"#476[476B]が#440[BAJ]領有中のLv.3都市 #440(349,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,d-16,749,349,2026-6-10 12:14:1,#440,GoDs,5DU,2,blue,ally,range01_frame_000459.png,228.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,349)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,g-10,449,649,2026-6-10 12:14:3,#440,GcC,RCON,3,blue,ally,range01_frame_000459.png,228.5,"#440[GcC]が#480[RCON]領有中のLv.3都市 #480(449,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:11:54,#476,476A,GcC,3,red,enemy,range01_frame_000460.png,229.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#509,f-14,649,549,2026-6-10 12:13:00,#503,GX99,FHX,3,red,enemy,range01_frame_000460.png,229.5,"#503[GX99]が#509[FHX]領有中のLv.3都市 #509(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,e-8,349,449,2026-6-10 12:13:1,#476,476B,BAJ,3,red,enemy,range01_frame_000460.png,229.5,"#476[476B]が#440[BAJ]領有中のLv.3都市 #440(349,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,d-16,749,349,2026-6-10 12:14:1,#440,GoDs,5DU,2,blue,ally,range01_frame_000460.png,229.5,"#440[GoDs]が#523[5DU]領有中のLv.2都市 #523(749,349)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,g-10,449,649,2026-6-10 12:14:3,#440,GcC,RCON,3,blue,ally,range01_frame_000460.png,229.5,"#440[GcC]が#480[RCON]領有中のLv.3都市 #480(449,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,f-14,649,549,2026-6-10 12:11:54,#476,476A,GcC,3,red,enemy,range01_frame_000461.png,229.5,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#509,f-14,649,549,2026-6-10 12:13:00,#503,GX99,FHX,3,red,enemy,range01_frame_000461.png,229.5,"#503[GX99]が#509[FHX]領有中のLv.3都市 #509(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
