image,image_path,screen_type,event_time,actor_server,actor_alliance,opponent_alliance,target_server,x,y,level,terrain,kind_raw,kind_sheet,action,owner_for_sheet,confidence,time_source,source_text
IMG_0608.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0608.PNG,timeline_chat,2026/05/22 23:20:00,,476X,NBNH,#523,949,349,3,,交易地,交易地,steal,476X,low,previous_image_visible_time,"連盟476Xは連盟NBNHのLV.3交易地 #523(X:949,Y:349)を奪い"
IMG_0608.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0608.PNG,timeline_chat,2026/05/22 23:20:00,,476A,GoDs,#440,649,949,3,,交易地,交易地,steal,476A,low,previous_image_visible_time,"連盟476Aは連盟GoDsのLv.3交易地 #440(X:649,Y:949)を奪い"
IMG_0609.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0609.PNG,timeline_chat,2026/05/22 23:26:00,,BAJ,BgNa,#480,649,49,3,,交易地,交易地,steal,BAJ,low,previous_image_visible_time,"連盟BAJは連盟BgNaのLv.3交易地 #480(X:649,Y:49)を奪い"
IMG_0609.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0609.PNG,timeline_chat,2026/05/22 23:26:00,,fzn,JDX,#534,749,49,2,,交易地,交易地,steal,fzn,medium,visible_time,"連盟fznは連盟JDXのLv.2交易地 #534(X:749,Y:49)を奪い"
IMG_0609.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0609.PNG,timeline_chat,2026/05/22 23:26:00,,476B,476B,#476,49,949,1,,交易地,交易地,steal,476B,medium,visible_time,"連盟476Bは連盟476BのLV.1交易地 L #476(X:49,Y:949)を奪い"
IMG_0610.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0610.PNG,timeline_chat,2026/05/22 23:26:00,,476B,476B,#476,49,949,1,,交易地,交易地,steal,476B,low,previous_image_visible_time,"連盟476Bは連盟476BのLV.1交易地 #476(X:49,Y:949)を奪い"
IMG_0610.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0610.PNG,timeline_chat,2026/05/22 23:26:00,,BAJ,RCON,#480,549,49,4,,交易地,交易地,steal,BAJ,low,previous_image_visible_time,"連盟BAJは連盟RC0NのLV.4交易地 #480(X:549,Y:49)を奪い"
IMG_0610.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0610.PNG,timeline_chat,2026/05/22 23:26:00,,476d,476A,#476,749,949,2,,交易地,交易地,steal,476d,low,previous_image_visible_time,"連盟476dは連盟476AのLv.2交易地 #476(X:749,Y:949)を奪い"
IMG_0611.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0611.PNG,timeline_chat,2026/05/22 23:26:00,,UMN,,#503,599,699,3,,漁場,漁場,occupy,UMN,low,previous_image_visible_time,"連盟UMNがLv.3漁場 #503(X:599,Y:699) を 占領"
IMG_0611.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0611.PNG,timeline_chat,2026/05/22 23:26:00,,BgNa,2N7,#511,49,549,4,,交易地,交易地,steal,BgNa,low,previous_image_visible_time,"連盟BgNaは連盟2N7のLv.4交易地 #511(X:49,Y:549)を奪い"
IMG_0611.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0611.PNG,timeline_chat,2026/05/22 23:26:00,,RCON,RCON,#480,149,49,1,,交易地,交易地,steal,RCON,low,previous_image_visible_time,"連盟RC0Nは連盟RC0NのLV.1交易地 #480(X:149,Y:49)を奪い"
IMG_0612.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0612.PNG,timeline_chat,2026/05/22 23:32:00,,476d,BgNa,#480,749,49,2,,交易地,交易地,steal,476d,low,previous_image_visible_time,"連盟476dは連盟BgNaのLv.2交易地 #480(X:749,Y:49)を奪い"
IMG_0612.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0612.PNG,timeline_chat,2026/05/22 23:32:00,,BAJ,WUG,#523,949,449,4,,交易地,交易地,steal,BAJ,low,previous_image_visible_time,"連盟BAJは連盟WUGのLV.4交易地 #523(X:949,Y:449)を奪い"
IMG_0612.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0612.PNG,timeline_chat,2026/05/22 23:32:00,,476C,476A,#476,349,949,3,,交易地,交易地,steal,476C,low,previous_image_visible_time,"連盟476Cは連盟476AのLV.3交易地 #476(X:349,Y:949)を奪い"
IMG_0613.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0613.PNG,timeline_chat,2026/05/22 23:32:00,,RCON,FHX,#509,949,649,3,,交易地,交易地,steal,RCON,low,previous_image_visible_time,"連盟RC0Nは連盟FHXのLV.3交易地 #509(X:949,Y:649)を奪い"
IMG_0613.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0613.PNG,timeline_chat,2026/05/22 23:32:00,,476A,NBNH,#523,949,549,4,,交易地,交易地,steal,476A,low,previous_image_visible_time,"連盟476Aは連盟NBNHのLV.4交易地 #523(X:949,Y:549)を奪い"
IMG_0613.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0613.PNG,timeline_chat,2026/05/22 23:32:00,,BgNa,BgNa,#480,849,49,1,,交易地,交易地,steal,BgNa,low,previous_image_visible_time,"連盟BgNalは連盟BgNaのLv.1交易地 #480(X:849,Y:49)を奪い"
IMG_0614.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0614.PNG,timeline_chat,2026/05/22 23:39:00,,KTVS,KTVS,#534,249,49,2,,交易地,交易地,steal,KTVS,low,previous_image_visible_time,"連盟KTVSは連盟KTVSのLv.2交易地 #534(X:249,Y:49)を奪い"
IMG_0614.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0614.PNG,timeline_chat,2026/05/22 23:39:00,,GcC,476B,#476,649,949,3,,交易地,交易地,steal,GcC,low,previous_image_visible_time,"連盟GcCは連盟476BのLv.3交易地 #476(X:649,Y:949)を奪い"
IMG_0614.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0614.PNG,timeline_chat,2026/05/22 23:39:00,,TRh,,#534,499,99,1,,漁場,漁場,occupy,TRh,low,previous_image_visible_time,"連盟TrhがLv.1漁場 #534(X:499,Y:99) を占領"
IMG_0615.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0615.PNG,timeline_chat,2026/05/22 23:39:00,,476B,JL0,#511,49,749,2,,交易地,交易地,steal,476B,low,previous_image_visible_time,"連盟476Bは連盟L0のLV.2交易地 #511(X:49,Y:749)を奪い"
IMG_0615.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0615.PNG,timeline_chat,2026/05/22 23:39:00,,UMN,,#503,599,799,2,,漁場,漁場,occupy,UMN,low,previous_image_visible_time,"連盟UMNがLv.2漁場 #503(X:599,Y:799) を 占領"
IMG_0615.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0615.PNG,timeline_chat,2026/05/22 23:39:00,,W6f,,#534,978,99,1,,漁場,漁場,occupy,W6f,low,previous_image_visible_time,"連盟w6fがLv.1漁場 #534(X:978,Y:99) を占 領"
IMG_0615.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0615.PNG,timeline_chat,2026/05/22 23:39:00,,476B,SsQ,#509,949,449,4,,交易地,交易地,steal,476B,low,previous_image_visible_time,"連盟476Bは連盟SsQのLV.4交易地 #509(X:949,Y:449)を奪い"
IMG_0616.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0616.PNG,timeline_chat,2026/05/22 23:50:00,,TaW,,#440,799,399,2,,漁場,漁場,occupy,TaW,medium,visible_time,"連盟TaWがLv.2漁場 #440(X:799,Y:399) を占 領"
IMG_0616.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0616.PNG,timeline_chat,2026/05/22 23:50:00,,Lghs,fIrE,#523,949,149,1,,交易地,交易地,steal,Lghs,medium,visible_time,"連盟Lghsは連盟fIrEのLv.1交易地 #523(X:949,Y:149)を奪い"
IMG_0617.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0617.PNG,timeline_chat,2026/05/22 23:55:00,,476A,476A,#476,449,949,4,,交易地,交易地,steal,476A,medium,visible_time,"連盟476Aは連盟476AのLV.4交易地 #476(X:449,Y:949)を奪い"
IMG_0617.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0617.PNG,timeline_chat,2026/05/22 23:55:00,,JDX,JDX,#534,149,49,1,,交易地,交易地,steal,JDX,medium,visible_time,"連盟JDXは連盟JDXのLV.1交易地 #534(X:149,Y:49)を奪い"
IMG_0630.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0630.PNG,timeline_chat,2026/05/24 00:00:00,,JDX,JDX,#534,149,49,1,,交易地,交易地,steal,JDX,low,previous_image_visible_time,"連盟JDXは連盟JDXのLv.1交易地 #534(X:149,Y:49)を奪い"
IMG_0630.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0630.PNG,timeline_chat,2026/05/24 00:00:00,,NBNH,NBNH,#523,949,249,2,,交易地,交易地,steal,NBNH,medium,visible_time,"連盟NBNHは連盟NBNHのLV.2交易地 #523(X:949,Y:249)を奪い"
IMG_0631.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0631.PNG,timeline_chat,2026/05/24 00:08:00,,476A,,#476,499,599,4,,漁場,漁場,occupy,476A,medium,visible_time,"連盟476AがLV.4漁場 #476(X:499,Y:599) 有 占領"
IMG_0631.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0631.PNG,timeline_chat,2026/05/24 00:08:00,,476H,,#476,699,899,1,,漁場,漁場,occupy,476H,medium,visible_time,"連盟476HがLv.1漁場 #476(X:699,Y:899) 占領"
IMG_0631.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0631.PNG,timeline_chat,2026/05/24 00:21:00,,BAJ,,#8061,924,374,6,,漁場,漁場,occupy,BAJ,medium,visible_time,"連盟BAJがLv.6漁場 #8061(X:924,Y:374) を 占領"
IMG_0631.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0631.PNG,timeline_chat,2026/05/24 00:45:00,,RCON,,#480,199,799,2,,漁場,漁場,occupy,RCON,medium,visible_time,"連盟RC0NがLv.2漁場 #480(X:199,Y:799) を 占領"
IMG_0632.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0632.PNG,timeline_chat,2026/05/24 00:45:00,,DaNG,,#8061,724,124,7,,漁場,漁場,occupy,DaNG,low,previous_image_visible_time,"連盟DaNGがLv.7漁場 #8061(X:724,Y:124) を占領"
IMG_0632.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0632.PNG,timeline_chat,2026/05/24 00:58:00,,476X,,#8061,74,274,6,,漁場,漁場,occupy,476X,medium,visible_time,"連盟476XがLv.6漁場 #8061(X:74,Y:274) を 占領"
IMG_0632.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0632.PNG,timeline_chat,2026/05/24 00:58:00,,TRh,,#534,599,99,1,,漁場,漁場,occupy,TRh,medium,visible_time,"連盟TrhがLv.1漁場#534(X:599,Y:99) を占領"
IMG_0632.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0632.PNG,timeline_chat,2026/05/24 00:58:00,,AAOA,,#480,799,199,2,,漁場,漁場,occupy,AAOA,medium,visible_time,"連盟AAOAがLv.2漁場 #480(X:799,Y:199) 占領"
IMG_0633.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0633.PNG,timeline_chat,2026/05/24 01:38:00,,Digg,,#480,99,599,1,,漁場,漁場,first_occupy,Digg,low,previous_image_visible_time,"連盟DiggがLv.1漁場#480(X:99,Y:599)を占 領"
IMG_0633.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0633.PNG,timeline_chat,2026/05/24 01:55:00,,476H,,#476,799,899,1,,漁場,漁場,occupy,476H,medium,visible_time,"連盟476HがLv.1漁場 #476(X:799,Y:899) を 占領"
IMG_0634.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0634.PNG,timeline_chat,2026/05/24 02:21:00,,476d,,#476,799,699,2,,漁場,漁場,occupy,476d,medium,visible_time,"連盟476dがLv.2漁場 #476(X:799,Y:699) を 占領"
IMG_0634.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0634.PNG,timeline_chat,2026/05/24 02:21:00,,u3o,,#523,799,399,2,,漁場,漁場,occupy,u3o,medium,visible_time,"連盟u3oがLv.2漁場 #523(X:799,Y:399) を占 領"
IMG_0634.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0634.PNG,timeline_chat,2026/05/24 02:34:00,,PmP,,#480,99,299,1,,漁場,漁場,occupy,PmP,medium,visible_time,"連盟PmPがLv.1漁場 #480(X:99,Y:299) を占 領"
IMG_0634.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0634.PNG,timeline_chat,2026/05/24 02:34:00,,DOLU,,#440,699,299,3,,漁場,漁場,first_occupy,DOLU,medium,visible_time,"連盟DOLUがLv.3漁場 #440(X:699,Y:299) を 占領"
IMG_0635.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0635.PNG,timeline_chat,2026/05/24 03:07:00,,MOn,,#8061,874,974,5,,漁場,漁場,occupy,MOn,medium,visible_time,"連盟MOnがLv.5漁場 #8061(X:874,Y:974) a 占領"
IMG_0635.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0635.PNG,timeline_chat,2026/05/24 03:23:00,,ALj,,#8061,74,624,6,,漁場,漁場,occupy,ALj,medium,visible_time,"連盟ALjがLv.6漁場 #8061(X:74,Y:624) を占 領"
IMG_0635.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0635.PNG,timeline_chat,2026/05/24 03:23:00,,MOn,,#509,299,799,2,,漁場,漁場,occupy,MOn,medium,visible_time,"連盟MOnがLv.2漁場 #509(X:299,Y:799) 占領"
IMG_0635.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0635.PNG,timeline_chat,2026/05/24 03:38:00,,ALj,,#8061,124,624,7,,漁場,漁場,occupy,ALj,medium,visible_time,"連盟ALjがLv.7漁場 #8061(X:124,Y:624) を占 領"
IMG_0636.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0636.PNG,timeline_chat,2026/05/24 04:05:00,,BHE,,#509,499,799,2,,漁場,漁場,occupy,BHE,medium,visible_time,"連盟BHEがLV.2漁場 #509(X:499,Y:799) を占 領"
IMG_0636.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0636.PNG,timeline_chat,2026/05/24 04:10:00,,NBNH,,#523,799,599,2,,漁場,漁場,occupy,NBNH,medium,visible_time,"連盟NBNHがLv.2漁場 #523(X:799,Y:599) 文 占領"
IMG_0637.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0637.PNG,timeline_chat,2026/05/24 04:31:00,,IMP,,#440,99,299,1,,漁場,漁場,occupy,IMP,medium,visible_time,"連盟IMpがLv.1漁場 #440(X:99,Y:299) を占 領"
IMG_0637.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0637.PNG,timeline_chat,2026/05/24 04:31:00,,EDFS,,#523,899,599,1,,漁場,漁場,first_occupy,EDFS,medium,visible_time,"連盟EDFSがLV.1漁場#523(X:899,Y:599)を 占領"
IMG_0638.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0638.PNG,timeline_chat,2026/05/24 05:07:00,,EDFS,,#523,199,299,2,,漁場,漁場,occupy,EDFS,medium,visible_time,"連盟EDFSがLv.2漁場 #523(X:199,Y:299) 东 占領"
IMG_0638.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0638.PNG,timeline_chat,2026/05/24 05:21:00,,GoDs,,#440,299,399,3,,漁場,漁場,occupy,GoDs,medium,visible_time,"連盟GoDsがLv.3漁場 #440(X:299,Y:399) を 占領"
IMG_0638.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0638.PNG,timeline_chat,2026/05/24 05:44:00,,GcC,,#8061,924,324,6,,漁場,漁場,occupy,GcC,medium,visible_time,"連盟GcCがLv.6漁場 #8061(X:924,Y:324) を 占領"
IMG_0639.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0639.PNG,timeline_chat,2026/05/24 05:49:00,,CDf8,,#8061,874,74,6,,漁場,漁場,occupy,CDf8,low,previous_image_visible_time,"連盟CDf8がLv.6漁場 #8061(X:874,Y:74) 占領"
IMG_0639.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0639.PNG,timeline_chat,2026/05/24 05:49:00,,BAJ,,#8061,974,324,5,,漁場,漁場,occupy,BAJ,medium,visible_time,"連盟BAJがLv.5漁場 #8061(X:974,Y:324) 东 占領"
IMG_0639.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0639.PNG,timeline_chat,2026/05/24 05:49:00,,CDf8,,#8061,974,274,5,,漁場,漁場,occupy,CDf8,medium,visible_time,"連盟CDf8がLv.5漁場 #8061(X:974,Y:274) 占領"
IMG_0639.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0639.PNG,timeline_chat,2026/05/24 06:02:00,,AoW,,#509,799,199,2,,漁場,漁場,occupy,AoW,medium,visible_time,"連盟AoWがLv.2漁場 #509(X:799,Y:199) を 占領"
IMG_0640.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0640.PNG,timeline_chat,2026/05/24 06:12:00,,AoW,,#509,399,799,2,,漁場,漁場,occupy,AoW,medium,visible_time,"連盟AoWがLv.2漁場 #509(X:399,Y:799) を 占領"
IMG_0641.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0641.PNG,timeline_chat,2026/05/24 07:09:00,,VEX,,#509,399,199,2,,漁場,漁場,occupy,VEX,medium,visible_time,"連盟VEXがLv.2漁場 #509(X:399,Y:199) を占 領"
IMG_0641.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0641.PNG,timeline_chat,2026/05/24 07:29:00,,CZX,,#509,799,99,1,,漁場,漁場,occupy,CZX,medium,visible_time,"連盟CZXがLv.1漁場 #509(X:799,Y:99) を占 領"
IMG_0641.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0641.PNG,timeline_chat,2026/05/24 07:34:00,,TIKW,,#480,299,799,2,,漁場,漁場,occupy,TIKW,medium,visible_time,"連盟TIKWがLv.2漁場 #480(X:299,Y:799) A 占領"
IMG_0642.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0642.PNG,timeline_chat,2026/05/24 07:55:00,,BHE,,#509,99,499,1,,漁場,漁場,occupy,BHE,medium,visible_time,"連盟BHEがLV.1漁場 #509(X:99,Y:499) を占 領"
IMG_0642.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0642.PNG,timeline_chat,2026/05/24 08:24:00,,2N7,,#8061,424,124,7,,漁場,漁場,occupy,2N7,medium,visible_time,"連盟2N7がLv.7漁場 #8061(X:424,Y:124) h 占領"
IMG_0643.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0643.PNG,timeline_chat,2026/05/24 09:53:00,,SVa,,#8061,774,124,7,,漁場,漁場,occupy,SVa,medium,visible_time,"連盟SVaがLv.7漁場 #8061(X:774,Y:124) を 占領"
IMG_0643.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0643.PNG,timeline_chat,2026/05/24 09:53:00,,Digg,,#480,978,899,1,,漁場,漁場,first_occupy,Digg,medium,visible_time,"連盟DiggがLv.1漁場 #480(X:978,Y:899) を 占領"
IMG_0644.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0644.PNG,timeline_chat,2026/05/23 10:28:00,,fzn,,#503,199,599,2,,漁場,漁場,occupy,fzn,medium,visible_time,"連盟fznがLv.2漁場 #503(X:199,Y:599) を占 領"
IMG_0644.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0644.PNG,timeline_chat,2026/05/23 10:28:00,,PmP,,#8061,924,274,6,,漁場,漁場,occupy,PmP,medium,visible_time,"連盟PmPがLv.6漁場 #8061(X:924,Y:274) を 占領"
IMG_0644.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0644.PNG,timeline_chat,2026/05/23 10:36:00,,JL2,,#511,199,599,2,,漁場,漁場,occupy,JL2,medium,visible_time,"連盟L2がLv.2漁場 #511(X:199,Y:599) を占 領"
IMG_0644.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0644.PNG,timeline_chat,2026/05/23 10:36:00,,WbW,,#480,649,149,1,湿地,湿地の村,都市,first_occupy,WbW,medium,visible_time,"連盟WbWがLv.1湿地の村 #480(X:649,Y:149)を占領"
IMG_0645.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0645.PNG,timeline_chat,2026/05/23 11:02:00,,JL2,,#511,199,599,2,,漁場,漁場,occupy,JL2,low,previous_image_visible_time,"連盟L2がLv.2漁場 #511(X:199,Y:599) を占 領"
IMG_0645.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0645.PNG,timeline_chat,2026/05/23 11:02:00,,WbW,,#480,649,149,1,湿地,湿地の村,都市,first_occupy,WbW,low,previous_image_visible_time,"連盟WbWがLv.1湿地の村 #480(X:649,Y:149)を占領"
IMG_0645.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0645.PNG,timeline_chat,2026/05/23 11:02:00,,GX99,,#503,349,549,3,湿地,湿地の集会場,都市,first_occupy,GX99,medium,visible_time,"連盟GX99がLv.3湿地の集会場 #503(X:349,Y:549)を占領"
IMG_0645.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0645.PNG,timeline_chat,2026/05/23 11:02:00,,2N7,,#511,349,349,3,密林,密林の集会場,都市,first_occupy,2N7,medium,visible_time,"連盟2N7がLv.3密林の集会場 #511(X:349,Y:349)を占領"
IMG_0645.PNG,/Users/mba2025/Library/CloudStorage/GoogleDrive-ktzkstsh@gmail.com/.tmp/2584/拠点取得スクショ/IMG_0645.PNG,timeline_chat,2026/05/23 11:02:00,,CDf8,,#480,749,449,2,湿地,湿地の兵舎,都市,first_occupy,CDf8,medium,visible_time,"連盟CDf8がLv.2湿地の兵舎 #480(X:749,Y:449)を占領"
