reason,target_server,x,y,sheet_row,existing_at,event_time,existing_owner,owner_for_sheet,image,source_text,kind_sheet,existing_type,event_type
row_not_found,#509,849,49,,,2026/06/03 20:09:53,,破壊,IMG_1862.PNG,"#503[GX99]が#509[AoW]領有中のLV.1都市 #509(849,49)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-3 20:09:53",都市,,
row_not_found,#511,749,849,,,2026/06/03 20:47:28,,破壊,IMG_1862.PNG,"#480[CDf8]が#511領有中のLV.1都市#511(749,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 20:47:28",都市,,
row_not_found,#480,649,149,,,2026/06/03 20:54:01,,破壊,IMG_1862.PNG,"#440[Gcc]が#480[WbW]領有中のLV.1都市 #480(649,149)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-3 20:54:01",都市,,
row_not_found,#480,749,149,,,2026/06/03 20:55:37,,破壊,IMG_1862.PNG,"#440[Gcc]が#480[CDf8]領有中のLV.1都市 #480(749,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 20:55:37",都市,,
existing_newer,#523,849,349,1446,2026/06/03 22:48,2026/06/03 22:12:00,K4TR,K4TR,IMG_1874.PNG,"連盟K4TRがLV.1湿地の村 #523(X:849,Y:349) を占領",,,
existing_newer,#534,349,449,1596,2026/06/03 23:04,2026/06/03 23:02:00,4tH,4tH,IMG_1875.PNG,"連盟4tHがLV.3密林の集会場 #534(X:349,Y:449) を占領",,,
low_confidence_no_material_change,#534,349,549,1609,2026/06/03 23:04,2026/06/03 23:02:00,SHA,SHA,IMG_1875.PNG,"連盟SHAがLV.3密林の集会場 #534(X:349,Y:549)を占領",,,
existing_newer,#534,849,549,1688,2026/06/03 23:04,2026/06/03 23:02:00,JDX,JDX,IMG_1875.PNG,"連盟JDXがLV.1密林の村 #534(X:849,Y:549) を占領",,,
low_confidence_no_material_change,#509,199,599,1057,2026/06/03 23:04,2026/06/03 23:04:00,TkTk,TkTk,IMG_1877.PNG,"連盟TkTkは連盟tWDのLV.2漁場 #509(X:199,Y:599)を奪い",,,
low_confidence_no_material_change,#511,978,499,1121,2026/06/03 23:09,2026/06/03 23:04:00,476M,476M,IMG_1877.PNG,"連盟476Mは連盟TRhのLV.1漁場 #511(X:978,Y:499)を奪い",,,
low_confidence_no_material_change,#480,299,799,490,2026/06/03 23:09,2026/06/03 23:09:00,KTVS,KTVS,IMG_1878.PNG,"連盟KTVSは連盟TIKWのLV.2漁場 #480(X:299,Y:799)を奪い",,,
low_confidence_no_material_change,#511,799,599,1151,2026/06/03 23:09,2026/06/03 23:09:00,BgNa,BgNa,IMG_1879.PNG,"連盟BgNaは連盟SVaのLV.2漁場 #511(X:799,Y:599) を奪い",,,
low_confidence_no_material_change,#534,349,649,1602,2026/06/03 23:09,2026/06/03 23:09:00,RGWC,RGWC,IMG_1879.PNG,"連盟RGWCがLV.3密林の集会場 #534(X:349,Y:649)を占領",,,
low_confidence_no_material_change,#534,499,599,1598,2026/06/03 23:09,2026/06/03 23:09:00,476X,476X,IMG_1879.PNG,"連盟476Xは連盟4tHのLV.4漁場 #534(X:499,Y:599)を奪い",,,
low_confidence_no_material_change,#511,599,20,1211,2026/06/03 23:14,2026/06/03 23:14:00,K4TR,K4TR,IMG_1881.PNG,"連盟K4TRは連盟sbMのLV.1漁場 #511(X:599,Y:20)を奪い",,,
low_confidence_no_material_change,#534,978,799,1734,2026/06/03 23:14,2026/06/03 23:14:00,noI,noI,IMG_1880.PNG,"連盟noIがLV.1漁場 #534(X:978,Y:799)を占 領",,,
row_not_found,#480,449,849,,,2026/06/03 23:14:00,,RCON,IMG_1880.PNG,"連盟RCONがLV.1湿地の村 #480(X:449,Y:849)を占領",都市,,
low_confidence_no_material_change,#534,978,899,1753,2026/06/03 23:14,2026/06/03 23:14:00,noI,noI,IMG_1881.PNG,"連盟noIがLV.1漁場 #534(X:978,Y:899)を占 領",,,
low_confidence_no_material_change,#480,20,899,649,2026/06/03 23:24,2026/06/03 23:24:00,RCON,RCON,IMG_1882.PNG,"連盟RCONは連盟MtGのLV.1漁場 #480(X:20,Y:899)を奪い",,,
low_confidence_no_material_change,#509,499,978,898,2026/06/03 23:24,2026/06/03 23:24:00,hMt,hMt,IMG_1882.PNG,"連盟hMtは連盟OTTのLV.1漁場 #509(X:499,Y:978)を奪い",,,
low_confidence_no_material_change,#534,649,749,1710,2026/06/03 23:24,2026/06/03 23:24:00,noI,noI,IMG_1882.PNG,"連盟noIがLV.2密林の兵舎 #534(X:649,Y:749)を占領",,,
low_confidence_no_material_change,#509,799,20,932,2026/06/03 23:24,2026/06/03 23:24:00,AoW,AoW,IMG_1882.PNG,"連盟AoWがLV.1漁場 #509(X:799,Y:20)を占 領",,,
low_confidence_no_material_change,#534,399,599,1601,2026/06/03 23:24,2026/06/03 23:24:00,476B,476B,IMG_1883.PNG,"連盟476Bは連盟4tHのLV.4漁場 #534(X:399,Y:599)を奪い",,,
low_confidence_no_material_change,#511,978,399,1270,2026/06/03 23:24,2026/06/03 23:24:00,476K,476K,IMG_1883.PNG,"連盟476Kは連盟TRhのLV.1漁場 #511(X:978,Y:399)を奪い",,,
low_confidence_no_material_change,#476,20,978,434,2026/06/03 23:29,2026/06/03 23:29:00,nO9,nO9,IMG_1884.PNG,"連盟nO9は連盟476ZのLV.1漁場 #476(X:20,Y:978)を奪い",,,
low_confidence_no_material_change,#534,199,299,1662,2026/06/03 23:29,2026/06/03 23:29:00,kOi,kOi,IMG_1884.PNG,"連盟kOiがLV.2漁場 #534(X:199,Y:299)を占 領",,,
low_confidence_no_material_change,#534,199,99,1605,2026/06/03 23:29,2026/06/03 23:29:00,RGWC,RGWC,IMG_1884.PNG,"連盟RGWCがLV.1漁場 #534(X:199,Y:99)を 占領",,,
existing_newer,#509,599,499,922,2026/06/03 23:41,2026/06/03 23:35:00,GX99,GX99,IMG_1885.PNG,"連盟GX99がLV.4漁場 #509(X:599,Y:499)を 占領",,,
low_confidence_no_material_change,#511,899,299,1195,2026/06/03 23:41,2026/06/03 23:41:00,WbW,WbW,IMG_1887.PNG,"連盟WbWは連盟DaNGのLV.1漁場 #511(X:899,Y:299)を奪い",,,
low_confidence_no_material_change,#476,20,899,429,2026/06/03 23:41,2026/06/03 23:41:00,89M,89M,IMG_1887.PNG,"連盟89Mは連盟476KのLV.1漁場 #476(X:20,Y:899)を奪い",,,
low_confidence_no_material_change,#480,299,978,505,2026/06/03 23:49,2026/06/03 23:41:00,JDX,JDX,IMG_1888.PNG,"連盟DXがLV.1漁場 #480(X:299,Y:978)を占 領",,,
low_confidence_no_material_change,#509,899,199,900,2026/06/03 23:41,2026/06/03 23:41:00,AoW,AoW,IMG_1886.PNG,"連盟AoWがLV.1漁場 #509(X:899,Y:199)を 占領",,,
low_confidence_no_material_change,#440,20,299,57,2026/06/03 23:41,2026/06/03 23:41:00,476M,476M,IMG_1887.PNG,"連盟476Mは連盟TrXのLV.1漁場 #440(X:20,Y:299)を奪い",,,
low_confidence_no_material_change,#509,499,799,941,2026/06/03 23:41,2026/06/03 23:41:00,Stj,Stj,IMG_1887.PNG,"連盟Stjは連盟BHEのLV.2漁場 #509(X:499,Y:799)を奪い",,,
low_confidence_no_material_change,#523,799,699,1503,2026/06/03 23:49,2026/06/03 23:41:00,WUG,WUG,IMG_1888.PNG,"連盟WUGがLV.2漁場 #523(X:799,Y:699)を 占領",,,
low_confidence_no_material_change,#509,599,20,992,2026/06/03 23:49,2026/06/03 23:41:00,tWD,tWD,IMG_1888.PNG,"連盟tWDがLV.1漁場 #509(X:599,Y:20)を占 領",,,
existing_newer,#534,599,199,1639,2026/06/03 23:55,2026/06/03 23:49:00,TRh,TRh,IMG_1888.PNG,"連盟TrhがLV.2漁場 #534(X:599,Y:199)を占 領",,,
existing_newer,#534,199,799,1737,2026/06/04 0:01,2026/06/03 23:55:00,RGWC,RGWC,IMG_1889.PNG,"連盟RGWCがLV.2漁場 #534(X:199,Y:799)を 占領",,,
low_confidence_no_material_change,#476,20,699,400,2026/06/04 0:08,2026/06/04 00:08:00,476K,476K,IMG_1890.PNG,"連盟476KがLV.1漁場 #476(X:20,Y:699)を占 領",,,
low_confidence_no_material_change,#523,799,799,1376,2026/06/04 0:36,2026/06/04 00:24:00,ALj,ALj,IMG_1891.PNG,"連盟ALjがLV.2漁場 #523(X:799,Y:799)を占 領",,,
low_confidence_no_material_change,#503,399,20,681,2026/06/04 0:57,2026/06/04 00:42:00,xjR,xjR,IMG_1892.PNG,"連盟xjRがLV.1漁場 #503(X:399,Y:20)を占領",,,
existing_newer,#511,599,899,1138,2026/06/04 1:11,2026/06/04 00:57:00,TIKW,TIKW,IMG_1892.PNG,"連盟TIKWがLV.1漁場 #511(X:599,Y:899)を 占領",,,
low_confidence_no_material_change,#476,49,449,367,2026/06/04 3:34,2026/06/04 02:49:00,476K,476K,IMG_1893.PNG,"連盟476KがLV.1湿地の村 #476(X:49,Y:449) を占領",,,
existing_newer,#523,849,249,1434,2026/06/04 4:03,2026/06/04 03:34:00,5DU,5DU,IMG_1893.PNG,"連盟5DUがLV.1湿地の村 #523(X:849,Y:249) を占領",,,
existing_newer,#509,699,699,969,2026/06/04 4:08,2026/06/04 04:03:00,OWM,OWM,IMG_1893.PNG,"連盟OWMがLV.3漁場 #509(X:699,Y:699)を 占領",,,
low_confidence_no_material_change,#503,599,99,765,2026/06/04 5:28,2026/06/04 05:14:00,hOe,hOe,IMG_1895.PNG,"連盟hOeがLV.1漁場 #503(X:599,Y:99)を占 領",,,
existing_newer,#480,299,20,518,2026/06/04 5:49,2026/06/04 05:28:00,TrX,TrX,IMG_1895.PNG,"連盟TrXがLV.1漁場 #480(X:299,Y:20)を占領",,,
existing_newer,#440,99,699,4,2026/06/04 5:56,2026/06/04 05:49:00,TrX,TrX,IMG_1895.PNG,"連盟TrXがLV.1漁場 #440(X:99,Y:699)を占領",,,
low_confidence_no_material_change,#511,20,299,1253,2026/06/04 7:10,2026/06/04 06:16:00,NBNH,NBNH,IMG_1896.PNG,"連盟NBNHは連盟2N7のLV.1漁場 #511(X:20,Y:299)を奪い",,,
existing_newer,#440,199,399,5,2026/06/04 7:12,2026/06/04 07:10:00,476B,476B,IMG_1896.PNG,"連盟476Bは連盟SsQのLV.2漁場 #440(X:199,Y:399)を奪い",,,
low_confidence_no_material_change,#511,299,799,1314,2026/06/04 7:12,2026/06/04 07:12:00,fIrE,fIrE,IMG_1897.PNG,"連盟fIrEは連盟L2のLV.2漁場 #511(X:299,Y:799)を奪い",,,
low_confidence_no_material_change,#480,978,20,552,2026/06/04 7:12,2026/06/04 07:12:00,COZy,COZy,IMG_1897.PNG,"連盟COZyは連盟TaWのLV.1漁場 #480(X:978,Y:20)を奪い",,,
low_confidence_no_material_change,#534,499,399,1666,2026/06/04 7:12,2026/06/04 07:12:00,476C,476C,IMG_1897.PNG,"連盟476Cは連盟SHAのLV.4漁場 #534(X:499,Y:399) を奪い",,,
low_confidence_no_material_change,#509,399,978,892,2026/06/04 7:18,2026/06/04 07:12:00,UMN,UMN,IMG_1898.PNG,"連盟UMNは連盟AOWのLV.1漁場 #509(X:399,Y:978)を奪い",,,
low_confidence_no_material_change,#534,399,499,1589,2026/06/04 7:26,2026/06/04 07:26:00,476C,476C,IMG_1899.PNG,"連盟476Cは連盟4tHのLV.4漁場 #534(X:399,Y:499)を奪い",,,
existing_newer,#440,799,799,197,2026/06/04 7:51,2026/06/04 07:44:00,476A,476A,IMG_1900.PNG,"連盟476Aは連盟TaWのLV.2漁場 #440(X:799,Y:799)を奪い",,,
low_confidence_no_material_change,#440,978,978,219,2026/06/04 7:35,2026/06/04 07:44:00,299,299,IMG_1900.PNG,"連盟299は連盟TaWのLV.1漁場 #440(X:978,Y:978)を奪い",,,
type_mismatch,#440,399,499,163,,2026/06/04 07:44:00,SHA,SHA,IMG_1900.PNG,"連盟SHAは連盟GCCのLV.4漁場 #440(X:399,Y:499)を奪い",,都市,漁場
low_confidence_no_material_change,#509,499,599,1048,2026/06/04 7:55,2026/06/04 07:51:00,476A,476A,IMG_1901.PNG,"連盟476Aは連盟MOnのLV.4漁場 #509(X:499,Y:599)を奪い",,,
low_confidence_no_material_change,#523,599,799,1513,2026/06/04 7:51,2026/06/04 07:51:00,476H,476H,IMG_1901.PNG,"連盟476HがLV.2漁場 #523(X:599,Y:799)を 占領",,,
row_not_found,#523,549,849,,,2026/06/04 07:55:00,,476H,IMG_1901.PNG,"連盟476HがLV.1湿地の村 #523(X:549,Y:849) を占領",都市,,
low_confidence_no_material_change,#440,399,599,177,2026/06/04 7:55,2026/06/04 07:55:00,4tH,4tH,IMG_1902.PNG,"連盟4tHがLV.4漁場 #440(X:399,Y:599)を占 領",,,
low_confidence_no_material_change,#440,349,549,162,2026/06/04 8:04,2026/06/04 07:55:00,BAJ,BAJ,IMG_1902.PNG,"連盟BAがLV.3密林の集会場 #440(X:349,Y:549)を占領",,,
existing_newer,#440,349,449,151,2026/06/04 8:16,2026/06/04 08:04:00,BAJ,BAJ,IMG_1902.PNG,"連盟BAがLV.3密林の集会場 #440(X:349,Y:449)を占領",,,
existing_newer,#440,899,799,199,2026/06/04 8:35,2026/06/04 08:20:00,GcC,GcC,IMG_1903.PNG,"連盟GCCがLV.1漁場 #440(X:899,Y:799)を占 領",,,
existing_newer,#480,978,499,611,2026/06/04 9:02,2026/06/04 08:35:00,299,299,IMG_1903.PNG,"連盟299がLV.1漁場 #480(X:978,Y:499)を占 領",,,
existing_newer,#511,799,799,1203,2026/06/04 9:36,2026/06/04 09:21:00,SVa,SVa,IMG_1904.PNG,"連盟SVaがLV.2漁場 #511(X:799,Y:799)を占 領",,,
low_confidence_no_material_change,#509,149,349,916,2026/06/04 9:21,2026/06/04 09:21:00,tWD,tWD,IMG_1904.PNG,"連盟tWDがLV.1密林の村 #509(X:149,Y:349) を占領",,,
low_confidence_no_material_change,#480,399,399,602,2026/06/04 10:01,2026/06/04 10:01:00,TaW,TaW,IMG_1905.PNG,"連盟TaWがLV.4漁場 #480(X:399,Y:399)を占 領",,,
existing_newer,#511,699,978,1175,2026/06/04 10:30,2026/06/04 10:01:00,DaNG,DaNG,IMG_1905.PNG,"連盟DaNGがLV.1漁場 #511(X:699,Y:978)を 占領",,,
row_not_found,#8061,24,824,,,2026/06/04 14:12:00,,Kfk,IMG_1907.PNG,"連盟KfkがLV.5漁場 #8061(X:24,Y:824)を占 領",漁場,,
low_confidence_no_material_change,#509,20,199,965,2026/06/04 17:38,2026/06/04 17:38:00,tWD,tWD,IMG_1908.PNG,"連盟tWDがLV.1漁場 #509(X:20,Y:199)を占 領",,,
existing_newer,#503,199,299,801,2026/06/04 21:32,2026/06/04 20:10:00,CDf8,CDf8,IMG_1909.PNG,"連盟CDf8がLV.2漁場 #503(X:199,Y:299)を占 領",,,
existing_newer,#480,799,599,521,2026/06/04 22:27,2026/06/04 21:32:00,Stj,Stj,IMG_1909.PNG,"連盟StjがLV.2漁場 #480(X:799,Y:599)を占領",,,
low_confidence_no_material_change,#509,299,20,999,2026/06/05 0:05,2026/06/04 23:09:00,KOCH,KOCH,IMG_1911.PNG,"連盟KOCHがLV.1漁場 #509(X:299,Y:20)を 占領",,,
existing_newer,#503,399,299,804,2026/06/05 0:15,2026/06/05 00:05:00,GX99,GX99,IMG_1911.PNG,"連盟GX99がLV.3漁場 #503(X:399,Y:299)を 占領",,,
existing_newer,#503,499,299,792,2026/06/05 0:41,2026/06/05 00:15:00,Stj,Stj,IMG_1911.PNG,"連盟StjがLV.3漁場 #503(X:499,Y:299)を占領",,,
low_confidence_no_material_change,#523,599,978,1542,2026/06/05 1:50,2026/06/05 00:57:00,476M,476M,IMG_1914.PNG,"連盟476MがLV.1漁場 #523(X:599,Y:978)を 占領",,,
low_confidence_no_material_change,#511,849,249,1246,2026/06/03 11:14,2026/06/05 00:59:23,DaNG,DaNG,IMG_1863.PNG,"連盟DaNGがLV.1密林の村 #511(X:849,Y:249)を占領",,,
existing_newer,#476,299,599,399,2026/06/05 2:33,2026/06/05 02:25:00,AAOA,AAOA,IMG_1916.PNG,"連盟AAOAがLV.3漁場 #476(X:299,Y:599)を 占領",,,
existing_newer,#476,199,599,269,2026/06/05 3:25,2026/06/05 02:44:00,476B,476B,IMG_1917.PNG,"連盟476BがLV.2漁場 #476(X:199,Y:599)を 占領",,,
existing_newer,#8061,324,24,2062,2026/06/05 3:42,2026/06/05 03:25:00,EDFS,EDFS,IMG_1917.PNG,"連盟EDFSがLV.5漁場 #8061(X:324,Y:24)を 占領",,,
existing_newer,#8061,124,124,1980,2026/06/05 3:58,2026/06/05 03:42:00,EDFS,EDFS,IMG_1917.PNG,"連盟EDFSがLV.7漁場 #8061(X:124,Y:124)を 占領",,,
low_confidence_no_material_change,#8061,24,724,2142,2026/06/05 5:00,2026/06/05 05:28:00,ALj,ALj,IMG_1919.PNG,"連盟ALjがLV.5漁場 #8061(X:24,Y:724)を占 領",,,
low_confidence_no_material_change,#440,399,699,191,2026/06/05 6:55,2026/06/05 05:28:00,SHA,SHA,IMG_1919.PNG,"連盟SHAがLV.3漁場 #440(X:399,Y:699)を占 領",,,
existing_newer,#440,299,599,175,2026/06/05 7:11,2026/06/05 06:55:00,4tH,4tH,IMG_1919.PNG,"連盟4tHがLV.3漁場 #440(X:299,Y:599)を占 領",,,
low_confidence_no_material_change,#440,499,699,179,2026/06/05 7:15,2026/06/05 07:15:00,4tH,4tH,IMG_1920.PNG,"連盟4tHがLV.3漁場 #440(X:499,Y:699)を占 領",,,
low_confidence_no_material_change,#8061,874,24,1998,2026/06/05 9:58,2026/06/05 08:59:00,Digg,Digg,IMG_1921.PNG,"連盟DiggがLV.5漁場 #8061(X:874,Y:24)を 占領",,,
existing_newer,#8061,974,24,1920,2026/06/05 12:07,2026/06/05 11:08:00,Digg,Digg,IMG_1921.PNG,"連盟DiggがLV.5漁場 #8061(X:974,Y:24)を 占領",,,
low_confidence_no_material_change,#8061,774,874,2002,2026/06/05 12:27,2026/06/05 12:27:00,AoW,AoW,IMG_1922.PNG,"連盟AoWがLV.7漁場 #8061(X:774,Y:874)を 占領",,,
existing_newer,#476,599,399,362,2026/06/05 13:23,2026/06/05 12:27:00,R6q,R6q,IMG_1922.PNG,"連盟R6qがLV.4漁場 #476(X:599,Y:399)を占 領",,,
existing_newer,#8061,724,974,2026,2026/06/05 14:09,2026/06/05 13:23:00,AoW,AoW,IMG_1922.PNG,"連盟AoWがLV.5漁場 #8061(X:724,Y:974)を 占領",,,
low_confidence_no_material_change,#8061,974,674,2011,2026/06/05 15:06,2026/06/05 14:25:00,MtG,MtG,IMG_1923.PNG,"連盟MtGがLV.5漁場 #8061(X:974,Y:674)を 占領",,,
existing_newer,#8061,324,974,2005,2026/06/05 16:04,2026/06/05 15:06:00,KOCH,KOCH,IMG_1923.PNG,"連盟KOCHがLV.5漁場 #8061(X:324,Y:974) を占領",,,
low_confidence_no_material_change,#476,978,199,340,2026/06/05 19:37,2026/06/05 18:54:00,R6q,R6q,IMG_1924.PNG,"連盟R6qがLV.1漁場 #476(X:978,Y:199)を占 領",,,
